TransactionId,CustId,TransactionType,TransactionAmount
73168000001,71152,debit,28916
73169000001,57250,credit,20651
73170000001,72060,credit,6481
73171000001,80492,debit,33491
73172000001,80533,credit,2013
73173000001,61901,debit,2970
73174000001,58135,credit,5587
73175000001,67415,debit,3581
73176000001,98899,debit,48336
73177000001,75010,debit,42442
73178000001,6036,debit,32097
73179000001,65770,credit,29402
73180000001,11318,debit,5929
73181000001,2349,credit,10723
73182000001,70706,credit,38168
73183000001,25565,debit,35198
73184000001,26237,debit,47979
73185000001,41756,credit,45628
73186000001,66263,credit,16275
73187000001,30404,debit,16449
73188000001,74691,debit,1146
73189000001,66886,credit,22196
73190000001,98686,debit,47734
73191000001,53485,debit,22672
73192000001,75954,credit,40934
73193000001,16265,debit,7113
73194000001,67836,debit,36823
73195000001,82844,debit,41945
73196000001,9240,credit,16132
73197000001,37925,debit,44227
73198000001,35620,debit,34421
73199000001,289,debit,28730
73200000001,689,credit,29889
73201000001,9571,credit,26346
73202000001,30674,debit,7927
73203000001,19093,debit,1349
73204000001,48707,debit,428
73205000001,99067,debit,36292
73206000001,72828,credit,6486
73207000001,81038,credit,40034
73208000001,94331,debit,18795
73209000001,49762,debit,10750
73210000001,71555,debit,7109
73211000001,12927,credit,11390
73212000001,58997,credit,41117
73213000001,97164,debit,8142
73214000001,70723,debit,6507
73215000001,55411,credit,46962
73216000001,36869,credit,19958
73217000001,45400,credit,38370
73218000001,95153,credit,48338
73219000001,53993,credit,9933
73220000001,25675,credit,29849
73221000001,76460,debit,9497
73222000001,55127,credit,29344
73223000001,52917,debit,15026
73224000001,32856,debit,19971
73225000001,77441,debit,27314
73226000001,54017,credit,26580
73227000001,61623,debit,35730
73228000001,77502,debit,37390
73229000001,4895,credit,1135
73230000001,15668,debit,12385
73231000001,9447,credit,40498
73232000001,62991,credit,27321
73233000001,63185,credit,49476
73234000001,93129,debit,27607
73235000001,28091,credit,11756
73236000001,83376,credit,15109
73237000001,82612,debit,18890
73238000001,86223,credit,7993
73239000001,8106,credit,24109
73240000001,69903,debit,40702
73241000001,97364,credit,31519
73242000001,65940,debit,25445
73243000001,68660,debit,24248
73244000001,27221,debit,35457
73245000001,82915,credit,2781
73246000001,26293,credit,22415
73247000001,91317,credit,34614
73248000001,28713,credit,33841
73249000001,93344,credit,5838
73250000001,93882,credit,18442
73251000001,85623,debit,47667
73252000001,11597,debit,46749
73253000001,5064,credit,22785
73254000001,90333,debit,48868
73255000001,48618,debit,26027
73256000001,91780,credit,23685
73257000001,1027,debit,44143
73258000001,49268,debit,11180
73259000001,90995,credit,41031
73260000001,34827,credit,39346
73261000001,83088,debit,10067
73262000001,61156,credit,380
73263000001,51310,credit,20509
73264000001,27146,credit,9864
73265000001,91053,credit,20380
73266000001,48523,credit,35502
73267000001,83891,credit,39452
73268000001,47587,debit,32721
73269000001,14600,debit,1325
73270000001,49769,debit,41938
73271000001,36100,debit,9489
73272000001,7107,credit,15795
73273000001,33237,credit,35497
73274000001,8782,debit,17766
73275000001,63451,debit,13465
73276000001,83523,credit,21651
73277000001,55068,debit,28832
73278000001,80888,credit,6856
73279000001,50116,debit,23170
73280000001,49104,debit,31383
73281000001,42345,debit,42173
73282000001,30844,debit,20653
73283000001,13473,debit,14278
73284000001,26335,credit,21243
73285000001,2653,credit,1860
73286000001,81778,debit,5093
73287000001,62047,debit,35996
73288000001,59574,credit,21254
73289000001,98225,credit,42871
73290000001,59227,credit,42663
73291000001,26394,debit,6635
73292000001,4293,debit,29632
73293000001,13055,debit,23945
73294000001,89182,debit,42972
73295000001,82450,debit,44451
73296000001,35603,debit,16864
73297000001,9523,credit,7205
73298000001,79144,credit,1282
73299000001,35731,debit,47015
73300000001,36716,credit,22640
73301000001,48942,debit,13559
73302000001,84848,credit,42263
73303000001,66420,credit,40307
73304000001,50567,debit,30708
73305000001,41556,debit,20569
73306000001,83913,credit,31583
73307000001,74996,credit,48458
73308000001,7231,debit,34133
73309000001,82842,credit,24549
73310000001,63960,credit,3063
73311000001,99239,debit,20494
73312000001,19238,credit,6286
73313000001,78223,credit,11773
73314000001,23585,debit,2624
73315000001,87023,credit,47488
73316000001,94453,debit,27802
73317000001,11804,credit,36438
73318000001,6947,debit,47651
73319000001,11718,debit,6737
73320000001,22769,debit,43705
73321000001,82819,credit,6958
73322000001,1870,credit,33981
73323000001,84986,credit,44590
73324000001,38513,debit,31425
73325000001,94244,credit,49010
73326000001,1281,credit,35616
73327000001,37810,credit,40036
73328000001,17786,debit,38586
73329000001,96889,debit,40110
73330000001,83453,debit,29931
73331000001,89967,debit,47122
73332000001,61512,credit,18625
73333000001,22269,debit,48295
73334000001,91746,debit,348
73335000001,537,credit,12303
73336000001,36439,debit,40866
73337000001,99409,credit,21839
73338000001,35441,debit,44719
73339000001,83663,credit,26922
73340000001,50151,credit,11840
73341000001,11400,debit,31965
73342000001,16239,credit,27685
73343000001,85705,debit,30038
73344000001,89833,debit,12812
73345000001,44531,debit,35245
73346000001,24615,debit,11619
73347000001,94543,debit,37368
73348000001,60851,debit,5120
73349000001,58667,debit,38750
73350000001,56991,credit,14878
73351000001,88976,credit,37651
73352000001,38094,debit,23196
73353000001,75652,debit,1609
73354000001,74058,debit,7092
73355000001,62523,credit,47274
73356000001,92373,credit,18081
73357000001,87002,debit,43270
73358000001,45227,debit,1008
73359000001,43357,debit,20669
73360000001,93963,debit,3256
73361000001,65951,credit,3985
73362000001,36910,debit,39506
73363000001,40118,credit,12390
73364000001,29621,credit,39997
73365000001,65666,debit,20629
73366000001,9797,credit,4411
73367000001,62772,credit,26153
73368000001,92791,debit,29411
73369000001,20178,credit,46106
73370000001,12651,debit,49427
73371000001,94644,credit,30150
73372000001,83882,debit,6616
73373000001,12602,debit,43478
73374000001,92398,debit,26413
73375000001,96385,debit,47815
73376000001,8634,credit,30800
73377000001,19129,credit,3588
73378000001,81424,credit,35786
73379000001,34919,credit,16240
73380000001,64956,credit,39234
73381000001,8500,debit,38612
73382000001,37766,credit,10651
73383000001,74494,credit,13282
73384000001,16466,debit,24157
73385000001,37155,credit,10395
73386000001,99721,credit,47221
73387000001,86703,credit,31258
73388000001,39208,credit,28021
73389000001,20642,credit,2963
73390000001,58411,debit,24031
73391000001,25958,debit,48415
73392000001,86282,debit,2741
73393000001,64251,debit,36685
73394000001,47504,debit,42942
73395000001,35464,debit,1159
73396000001,11829,credit,32813
73397000001,66693,credit,32976
73398000001,21055,credit,17281
73399000001,47001,debit,8748
73400000001,67457,credit,7733
73401000001,72630,debit,46769
73402000001,20693,debit,23894
73403000001,7045,credit,26242
73404000001,17925,credit,45094
73405000001,86304,debit,37644
73406000001,89483,credit,15001
73407000001,63977,debit,49017
73408000001,54,debit,1148
73409000001,71670,debit,22318
73410000001,40528,debit,1862
73411000001,75651,credit,20195
73412000001,15337,debit,20170
73413000001,80577,credit,32062
73414000001,91349,credit,44271
73415000001,38405,credit,40834
73416000001,77832,credit,10276
73417000001,77667,debit,6833
73418000001,79890,credit,25505
73419000001,14048,credit,6137
73420000001,15319,debit,20613
73421000001,9565,credit,24736
73422000001,11708,credit,45380
73423000001,57367,credit,29074
73424000001,44809,credit,1226
73425000001,49909,credit,2643
73426000001,36082,credit,25121
73427000001,59316,credit,2175
73428000001,28003,credit,28376
73429000001,78547,credit,47479
73430000001,7806,credit,12997
73431000001,99642,credit,14821
73432000001,35744,credit,5859
73433000001,861,credit,20043
73434000001,83473,debit,5776
73435000001,31246,debit,28905
73436000001,29676,debit,45236
73437000001,41034,debit,13842
73438000001,65550,credit,9109
73439000001,12846,debit,47373
73440000001,84526,debit,20360
73441000001,8161,credit,33213
73442000001,56513,debit,14753
73443000001,32320,credit,25607
73444000001,20238,debit,8547
73445000001,8066,debit,27205
73446000001,16196,credit,16981
73447000001,73388,credit,42629
73448000001,60283,debit,12321
73449000001,45976,debit,33863
73450000001,27795,debit,41475
73451000001,42342,credit,31085
73452000001,59274,credit,27317
73453000001,70513,debit,7361
73454000001,20616,debit,25839
73455000001,48024,credit,15450
73456000001,87206,debit,30586
73457000001,23722,credit,10751
73458000001,33731,debit,41519
73459000001,78513,debit,11240
73460000001,82662,debit,9741
73461000001,36755,debit,15490
73462000001,41211,credit,38727
73463000001,27815,debit,41019
73464000001,14980,debit,26522
73465000001,13470,credit,6103
73466000001,45094,debit,28092
73467000001,62438,credit,45652
73468000001,8033,debit,48600
73469000001,5074,debit,31075
73470000001,34436,debit,47456
73471000001,93257,credit,43855
73472000001,17649,credit,8123
73473000001,12916,credit,30059
73474000001,15448,debit,39381
73475000001,96982,debit,40871
73476000001,63980,credit,41797
73477000001,48021,debit,5524
73478000001,26681,debit,16307
73479000001,70692,debit,30050
73480000001,35835,debit,9274
73481000001,79836,credit,20567
73482000001,33002,credit,38463
73483000001,20613,credit,45181
73484000001,86916,credit,3273
73485000001,42917,credit,19369
73486000001,37514,credit,15427
73487000001,40520,debit,4545
73488000001,55232,credit,16275
73489000001,24703,debit,18428
73490000001,27074,debit,44264
73491000001,38505,debit,34677
73492000001,72899,debit,5998
73493000001,86878,credit,19025
73494000001,47439,debit,3622
73495000001,76351,credit,39056
73496000001,29862,credit,14661
73497000001,17593,credit,16910
73498000001,77271,credit,18945
73499000001,89580,credit,2578
73500000001,72250,credit,31760
73501000001,62403,credit,3973
73502000001,15041,debit,28869
73503000001,12518,credit,41310
73504000001,31186,debit,46531
73505000001,77002,credit,10270
73506000001,61460,credit,19085
73507000001,31550,credit,31641
73508000001,62907,credit,3431
73509000001,88341,credit,38315
73510000001,78611,debit,26057
73511000001,4238,credit,3131
73512000001,28385,debit,2218
73513000001,5374,credit,37924
73514000001,7105,credit,48619
73515000001,33774,debit,30082
73516000001,55139,credit,8509
73517000001,72414,debit,31904
73518000001,9259,debit,46498
73519000001,56523,credit,15938
73520000001,80187,credit,44656
73521000001,49216,debit,19464
73522000001,35927,credit,35112
73523000001,3942,credit,19241
73524000001,90376,debit,6601
73525000001,57476,debit,44190
73526000001,66974,credit,2068
73527000001,95782,credit,14693
73528000001,91887,debit,20188
73529000001,16083,debit,13272
73530000001,50602,credit,45596
73531000001,20229,debit,18529
73532000001,39738,credit,43633
73533000001,38393,credit,19365
73534000001,8056,debit,5997
73535000001,54629,debit,31448
73536000001,4533,credit,43932
73537000001,34237,credit,18626
73538000001,5155,debit,42529
73539000001,87338,credit,24783
73540000001,26682,credit,25430
73541000001,49889,debit,11372
73542000001,44561,credit,22346
73543000001,43640,credit,45075
73544000001,72611,credit,31223
73545000001,47941,debit,22664
73546000001,38549,debit,45400
73547000001,68688,credit,20871
73548000001,81190,credit,28474
73549000001,63457,debit,11343
73550000001,76455,debit,3077
73551000001,87114,debit,34946
73552000001,95053,credit,35671
73553000001,58681,debit,36960
73554000001,66180,debit,4386
73555000001,23824,credit,34902
73556000001,66491,credit,29844
73557000001,10858,debit,9564
73558000001,48506,credit,33731
73559000001,82457,debit,23609
73560000001,57299,debit,41316
73561000001,24749,debit,46512
73562000001,17129,debit,11654
73563000001,45455,debit,14249
73564000001,53848,debit,18646
73565000001,19427,debit,47512
73566000001,95501,credit,48160
73567000001,75473,debit,19742
73568000001,71607,debit,13717
73569000001,80797,credit,25505
73570000001,96979,credit,22866
73571000001,24855,credit,45672
73572000001,30377,credit,27318
73573000001,43296,debit,18822
73574000001,81249,credit,36531
73575000001,32104,credit,18981
73576000001,70763,credit,25266
73577000001,33895,credit,47523
73578000001,32250,credit,8002
73579000001,75988,credit,12649
73580000001,30849,credit,10277
73581000001,78675,credit,34606
73582000001,71038,credit,11777
73583000001,71296,credit,43917
73584000001,8164,debit,13299
73585000001,49878,debit,36973
73586000001,86710,credit,8758
73587000001,5417,credit,924
73588000001,91684,debit,4120
73589000001,62775,debit,40967
73590000001,34852,debit,3311
73591000001,96637,credit,42865
73592000001,61227,credit,46175
73593000001,55569,debit,43006
73594000001,85110,credit,46268
73595000001,1725,debit,24148
73596000001,75834,credit,27694
73597000001,93262,debit,37839
73598000001,32477,debit,49689
73599000001,82301,debit,7212
73600000001,168,debit,48330
73601000001,54187,debit,885
73602000001,97749,credit,27921
73603000001,39183,credit,3389
73604000001,42502,credit,22514
73605000001,46092,debit,904
73606000001,46174,credit,5734
73607000001,46749,debit,24382
73608000001,70347,debit,16429
73609000001,3888,debit,37823
73610000001,82784,credit,13617
73611000001,86428,debit,22506
73612000001,8375,debit,49734
73613000001,50937,credit,2505
73614000001,93575,credit,33914
73615000001,77748,credit,33143
73616000001,41937,credit,16971
73617000001,64053,debit,9564
73618000001,96922,debit,35302
73619000001,11893,debit,44477
73620000001,54719,debit,33226
73621000001,16925,debit,16544
73622000001,18222,credit,4223
73623000001,97719,debit,35751
73624000001,42885,credit,303
73625000001,61346,credit,7481
73626000001,80891,debit,12353
73627000001,60100,credit,22915
73628000001,23172,debit,1506
73629000001,27039,credit,35637
73630000001,64954,credit,47151
73631000001,26781,debit,25738
73632000001,9714,debit,41696
73633000001,16095,credit,12206
73634000001,86869,debit,42299
73635000001,54825,credit,28955
73636000001,76767,debit,11320
73637000001,10788,debit,7380
73638000001,33021,credit,24890
73639000001,85818,debit,29989
73640000001,79325,debit,42613
73641000001,15474,credit,49702
73642000001,49419,debit,34781
73643000001,74752,credit,8753
73644000001,49444,debit,15805
73645000001,13973,debit,24082
73646000001,61944,debit,36663
73647000001,31933,debit,27593
73648000001,87990,debit,23232
73649000001,14141,credit,45624
73650000001,37135,credit,10177
73651000001,55961,credit,41203
73652000001,18177,debit,247
73653000001,98373,debit,2232
73654000001,33618,credit,36364
73655000001,29321,debit,32229
73656000001,30339,debit,33348
73657000001,82019,debit,36465
73658000001,91491,credit,2043
73659000001,83888,debit,6274
73660000001,93037,debit,11219
73661000001,53738,credit,48515
73662000001,92406,credit,15607
73663000001,94445,debit,15762
73664000001,83768,credit,4069
73665000001,75148,debit,35737
73666000001,6115,debit,35459
73667000001,99976,credit,27259
73668000001,92104,debit,14534
73669000001,38242,debit,38746
73670000001,82827,debit,17957
73671000001,17843,debit,29572
73672000001,62357,credit,15969
73673000001,78439,credit,48081
73674000001,33153,debit,919
73675000001,43376,debit,34739
73676000001,33192,credit,28603
73677000001,1823,debit,22015
73678000001,56069,credit,32102
73679000001,72051,credit,6681
73680000001,89638,credit,12126
73681000001,18831,debit,14262
73682000001,44973,credit,31499
73683000001,28417,debit,33922
73684000001,16348,credit,13330
73685000001,85291,debit,20399
73686000001,91520,debit,12550
73687000001,62890,credit,37392
73688000001,95362,credit,44735
73689000001,42274,debit,7085
73690000001,46465,debit,27722
73691000001,4274,debit,11736
73692000001,31466,debit,9516
73693000001,63832,credit,8325
73694000001,18430,credit,48857
73695000001,84843,credit,3689
73696000001,40146,debit,10613
73697000001,71312,credit,5234
73698000001,46731,debit,25592
73699000001,93100,debit,14501
73700000001,89570,credit,19993
73701000001,21675,credit,42678
73702000001,93245,credit,10734
73703000001,58609,credit,13625
73704000001,46530,debit,49189
73705000001,90689,credit,24175
73706000001,73683,credit,8459
73707000001,58694,credit,24505
73708000001,5729,credit,14851
73709000001,24549,debit,19873
73710000001,83593,credit,43991
73711000001,69500,credit,6304
73712000001,33759,debit,13323
73713000001,83876,debit,31069
73714000001,41210,debit,43581
73715000001,4731,credit,31135
73716000001,39060,credit,34303
73717000001,33187,debit,47891
73718000001,84591,credit,43521
73719000001,616,credit,36936
73720000001,68309,credit,6802
73721000001,66010,credit,39262
73722000001,51300,credit,37973
73723000001,66131,credit,44882
73724000001,96780,credit,37810
73725000001,83483,debit,43820
73726000001,60837,debit,15726
73727000001,55558,credit,11253
73728000001,78384,debit,23152
73729000001,97225,credit,15189
73730000001,76594,credit,43064
73731000001,62004,credit,41568
73732000001,88220,debit,22459
73733000001,69825,debit,41569
73734000001,13014,debit,17518
73735000001,40445,debit,37473
73736000001,76200,debit,31101
73737000001,10396,debit,11145
73738000001,16617,debit,22006
73739000001,73049,credit,40623
73740000001,88317,debit,38092
73741000001,32036,credit,43017
73742000001,41068,credit,17011
73743000001,11881,credit,45345
73744000001,35940,debit,34496
73745000001,37282,credit,34204
73746000001,43405,credit,43397
73747000001,45545,credit,42394
73748000001,93011,debit,19081
73749000001,9159,debit,26859
73750000001,97121,debit,29098
73751000001,37252,credit,32267
73752000001,9217,credit,36116
73753000001,59683,debit,7585
73754000001,5528,debit,29026
73755000001,44953,credit,9204
73756000001,2729,debit,39883
73757000001,94181,debit,22790
73758000001,99947,credit,43013
73759000001,10323,debit,18461
73760000001,59228,debit,43468
73761000001,77706,debit,2330
73762000001,46842,debit,27345
73763000001,84519,debit,9289
73764000001,22687,credit,48606
73765000001,71154,credit,36140
73766000001,73536,credit,31927
73767000001,55907,credit,10415
73768000001,38083,debit,14077
73769000001,67320,debit,37213
73770000001,36724,credit,31460
73771000001,86598,credit,44657
73772000001,41538,credit,41518
73773000001,74331,credit,48999
73774000001,30570,debit,25289
73775000001,68918,debit,31929
73776000001,55999,credit,21186
73777000001,12856,credit,9060
73778000001,93708,credit,13758
73779000001,97476,credit,35877
73780000001,11776,credit,38757
73781000001,59544,debit,20020
73782000001,36371,debit,10968
73783000001,625,credit,21094
73784000001,31609,debit,49276
73785000001,29882,credit,5127
73786000001,15187,credit,48384
73787000001,31717,debit,16800
73788000001,61000,debit,4619
73789000001,95298,debit,36611
73790000001,59134,credit,21866
73791000001,78686,debit,20605
73792000001,52489,debit,32687
73793000001,3465,debit,736
73794000001,51216,credit,20766
73795000001,13674,debit,18636
73796000001,27990,debit,16012
73797000001,51934,debit,26312
73798000001,54863,debit,46459
73799000001,44112,debit,14898
73800000001,27310,debit,42083
73801000001,31548,debit,10485
73802000001,41272,credit,32850
73803000001,28548,debit,46584
73804000001,93288,credit,30419
73805000001,87679,debit,5120
73806000001,22929,credit,8651
73807000001,60919,credit,37623
73808000001,90256,credit,15186
73809000001,70462,debit,11658
73810000001,14457,debit,12517
73811000001,30081,credit,41160
73812000001,56462,debit,21034
73813000001,61923,credit,45733
73814000001,47161,credit,24038
73815000001,53594,credit,18909
73816000001,80792,credit,11881
73817000001,95588,debit,13266
73818000001,73088,debit,24072
73819000001,73078,credit,18558
73820000001,5030,debit,27442
73821000001,17051,debit,2778
73822000001,69942,credit,44406
73823000001,62521,credit,17902
73824000001,44787,debit,45316
73825000001,33121,credit,27066
73826000001,3251,credit,32977
73827000001,71429,credit,28382
73828000001,86242,debit,17462
73829000001,16752,debit,25404
73830000001,51775,debit,43170
73831000001,20223,credit,9495
73832000001,81900,credit,5081
73833000001,21833,debit,18292
73834000001,64982,credit,43543
73835000001,53818,debit,11944
73836000001,82106,debit,10518
73837000001,41175,credit,26705
73838000001,16914,credit,17325
73839000001,90083,debit,21234
73840000001,5443,credit,33910
73841000001,60344,debit,861
73842000001,79291,credit,27916
73843000001,43916,debit,34578
73844000001,52386,credit,7766
73845000001,74298,debit,11212
73846000001,32633,debit,20828
73847000001,59499,debit,46126
73848000001,99409,credit,25410
73849000001,48357,debit,27496
73850000001,26353,debit,14193
73851000001,44516,credit,12786
73852000001,35158,debit,46753
73853000001,31876,debit,45514
73854000001,18257,debit,38207
73855000001,48147,credit,24126
73856000001,67071,credit,44410
73857000001,94072,debit,15199
73858000001,15764,debit,49930
73859000001,71847,credit,39650
73860000001,91836,credit,41328
73861000001,56582,credit,45933
73862000001,28221,debit,11298
73863000001,97577,debit,22293
73864000001,48214,credit,8240
73865000001,54408,debit,34855
73866000001,1899,debit,37246
73867000001,9056,credit,25594
73868000001,22038,credit,23081
73869000001,57557,debit,612
73870000001,14304,debit,21243
73871000001,22215,credit,25119
73872000001,69380,credit,1213
73873000001,47179,credit,16068
73874000001,14834,debit,42381
73875000001,66784,credit,1678
73876000001,8378,debit,39482
73877000001,8241,debit,33559
73878000001,69587,debit,49544
73879000001,40341,credit,28931
73880000001,59091,debit,45891
73881000001,24970,debit,24999
73882000001,85777,credit,20524
73883000001,40636,credit,21556
73884000001,66674,debit,48685
73885000001,56603,credit,33619
73886000001,1825,debit,41122
73887000001,78142,debit,11471
73888000001,98888,debit,14402
73889000001,4528,credit,1476
73890000001,76291,credit,35373
73891000001,36062,credit,49775
73892000001,17689,debit,1219
73893000001,13432,debit,7524
73894000001,99697,credit,20734
73895000001,21987,credit,31754
73896000001,64866,credit,33849
73897000001,70369,debit,34144
73898000001,49197,credit,27440
73899000001,87576,credit,32101
73900000001,7401,credit,29674
73901000001,3137,credit,6914
73902000001,41326,debit,8570
73903000001,59045,debit,12723
73904000001,59316,credit,26669
73905000001,93939,credit,21750
73906000001,17450,credit,1960
73907000001,40522,debit,18417
73908000001,48292,credit,21948
73909000001,6888,credit,17097
73910000001,91252,debit,30977
73911000001,40702,debit,40757
73912000001,57115,debit,33883
73913000001,36093,credit,2800
73914000001,53107,credit,40001
73915000001,61721,credit,19852
73916000001,28224,credit,32822
73917000001,25587,debit,4696
73918000001,96144,credit,9094
73919000001,97655,credit,23977
73920000001,41976,credit,13055
73921000001,59770,credit,11745
73922000001,85156,debit,39535
73923000001,53361,debit,21235
73924000001,60501,credit,32003
73925000001,312,debit,26369
73926000001,37161,debit,19907
73927000001,19307,credit,39434
73928000001,69541,credit,16292
73929000001,38780,credit,41757
73930000001,57323,debit,34683
73931000001,23849,debit,31710
73932000001,35561,credit,38171
73933000001,48626,credit,18914
73934000001,53230,credit,16934
73935000001,37097,credit,37442
73936000001,15847,debit,32643
73937000001,81097,credit,18026
73938000001,61570,credit,40022
73939000001,14189,debit,13916
73940000001,91231,credit,26088
73941000001,98813,credit,32741
73942000001,50985,credit,48417
73943000001,88093,credit,6632
73944000001,78587,debit,44655
73945000001,71423,credit,25902
73946000001,48608,debit,22698
73947000001,78773,credit,27049
73948000001,94577,credit,25587
73949000001,28379,credit,44573
73950000001,9249,credit,39277
73951000001,72225,credit,24326
73952000001,91108,debit,7295
73953000001,93192,debit,12180
73954000001,41221,credit,30185
73955000001,82167,debit,34479
73956000001,5713,credit,25834
73957000001,30513,credit,4280
73958000001,39366,debit,2435
73959000001,11694,debit,49757
73960000001,98440,credit,21058
73961000001,3575,debit,16298
73962000001,79286,debit,33732
73963000001,75143,credit,23544
73964000001,94148,debit,36962
73965000001,76816,debit,10793
73966000001,31874,debit,24843
73967000001,17432,debit,18555
73968000001,5145,credit,12685
73969000001,63595,credit,18878
73970000001,13982,credit,33835
73971000001,69561,debit,24861
73972000001,81940,credit,12152
73973000001,59549,debit,33542
73974000001,95120,credit,5158
73975000001,61819,credit,22742
73976000001,68427,debit,27420
73977000001,11670,credit,18691
73978000001,3377,credit,40772
73979000001,21060,credit,21583
73980000001,66318,credit,17063
73981000001,50441,credit,26910
73982000001,77113,credit,16235
73983000001,48332,debit,36930
73984000001,23470,credit,46020
73985000001,87010,debit,31073
73986000001,97535,credit,44271
73987000001,4703,debit,19184
73988000001,76608,debit,29226
73989000001,89177,credit,18846
73990000001,96994,credit,15770
73991000001,38165,debit,41637
73992000001,3234,debit,22351
73993000001,33734,credit,4037
73994000001,89440,credit,23864
73995000001,32889,debit,38989
73996000001,9367,credit,187
73997000001,53250,credit,42291
73998000001,45537,credit,34880
73999000001,61404,debit,2795
74000000001,38302,credit,9053
74001000001,77672,debit,35064
74002000001,61307,credit,19499
74003000001,64013,debit,17076
74004000001,45075,credit,30354
74005000001,57488,debit,15610
74006000001,8304,debit,23339
74007000001,97702,credit,47947
74008000001,75277,debit,46618
74009000001,94922,debit,31455
74010000001,54992,credit,14193
74011000001,36624,credit,22622
74012000001,77272,debit,38261
74013000001,30021,debit,44930
74014000001,84541,debit,35610
74015000001,70062,credit,34225
74016000001,31097,credit,41517
74017000001,93119,credit,3668
74018000001,30914,debit,3521
74019000001,15744,credit,49707
74020000001,94170,credit,10421
74021000001,397,credit,12175
74022000001,54156,credit,16809
74023000001,52928,credit,4931
74024000001,18872,credit,20072
74025000001,40283,credit,30578
74026000001,90111,credit,1595
74027000001,69369,credit,49119
74028000001,32780,credit,14368
74029000001,60824,credit,34154
74030000001,28962,debit,14130
74031000001,30056,debit,27113
74032000001,19928,credit,43128
74033000001,32220,credit,22803
74034000001,61216,credit,14945
74035000001,28541,credit,39271
74036000001,33714,credit,49994
74037000001,62676,debit,30561
74038000001,72645,credit,37114
74039000001,17219,debit,25626
74040000001,75524,debit,6675
74041000001,18589,debit,28331
74042000001,7302,credit,47894
74043000001,52439,debit,1437
74044000001,45639,credit,46395
74045000001,21633,debit,16331
74046000001,54964,debit,44987
74047000001,78119,debit,22447
74048000001,92125,credit,24282
74049000001,40799,credit,11265
74050000001,82979,debit,25827
74051000001,90157,credit,10764
74052000001,47592,debit,39143
74053000001,27504,debit,26722
74054000001,15448,debit,6366
74055000001,66184,debit,46464
74056000001,66672,credit,45970
74057000001,62942,debit,27980
74058000001,61468,credit,4614
74059000001,72539,debit,24414
74060000001,45356,credit,30647
74061000001,25158,credit,48151
74062000001,18146,credit,14022
74063000001,82986,credit,22782
74064000001,46288,credit,24205
74065000001,53770,debit,17521
74066000001,78018,credit,48573
74067000001,97405,debit,44646
74068000001,69059,debit,49528
74069000001,86432,debit,19701
74070000001,86836,debit,49134
74071000001,18665,credit,43052
74072000001,33378,credit,179
74073000001,37480,debit,9067
74074000001,68718,debit,47108
74075000001,65345,debit,7372
74076000001,81747,debit,9406
74077000001,36080,debit,26072
74078000001,42660,credit,14659
74079000001,92597,debit,36547
74080000001,90194,debit,18429
74081000001,9301,credit,17163
74082000001,57511,credit,38431
74083000001,14131,credit,18861
74084000001,90268,debit,14547
74085000001,24715,debit,31787
74086000001,62038,credit,44892
74087000001,13653,credit,10708
74088000001,7571,debit,49981
74089000001,61093,credit,11303
74090000001,31821,debit,7198
74091000001,11591,debit,18283
74092000001,47819,credit,3465
74093000001,16426,credit,1932
74094000001,36576,debit,43818
74095000001,64670,debit,34488
74096000001,54247,debit,41711
74097000001,16837,credit,34880
74098000001,88116,credit,30938
74099000001,33992,debit,26809
74100000001,86804,debit,4567
74101000001,14487,debit,35753
74102000001,90121,debit,24428
74103000001,2280,credit,16709
74104000001,47958,credit,13809
74105000001,59856,debit,32029
74106000001,44420,debit,2828
74107000001,43094,credit,46575
74108000001,68956,credit,17859
74109000001,6210,debit,10680
74110000001,54087,debit,48101
74111000001,92199,credit,49206
74112000001,80771,debit,475
74113000001,59453,debit,40584
74114000001,14854,debit,35511
74115000001,23618,debit,32675
74116000001,65914,debit,38979
74117000001,40271,credit,40892
74118000001,52350,debit,46189
74119000001,13700,credit,46765
74120000001,89880,debit,43998
74121000001,81414,debit,17617
74122000001,6185,debit,16371
74123000001,94336,credit,44467
74124000001,18210,credit,5408
74125000001,58774,debit,1228
74126000001,78955,debit,24342
74127000001,26101,debit,16526
74128000001,43334,debit,20164
74129000001,80098,credit,11917
74130000001,27412,debit,38861
74131000001,69883,credit,33988
74132000001,39798,credit,9581
74133000001,58381,debit,26785
74134000001,26156,debit,28604
74135000001,20653,debit,11336
74136000001,94692,debit,38210
74137000001,64899,credit,4484
74138000001,45423,debit,4354
74139000001,19026,credit,5137
74140000001,83129,credit,28857
74141000001,74927,credit,38599
74142000001,60999,debit,40943
74143000001,99779,credit,48368
74144000001,25467,credit,24017
74145000001,33308,credit,16946
74146000001,51966,credit,44275
74147000001,95393,debit,24878
74148000001,46670,debit,22765
74149000001,93620,debit,49326
74150000001,9685,debit,10722
74151000001,12396,credit,46725
74152000001,62742,debit,31788
74153000001,25530,debit,29148
74154000001,18332,credit,47799
74155000001,24082,debit,30042
74156000001,6381,credit,42853
74157000001,65890,credit,44359
74158000001,93991,debit,31573
74159000001,26744,credit,42413
74160000001,13835,debit,9015
74161000001,82889,credit,49109
74162000001,58703,debit,40664
74163000001,26427,credit,1150
74164000001,96656,credit,48625
74165000001,84982,credit,39403
74166000001,40903,debit,36881
74167000001,80845,debit,33016
